SystemTime, Temp, Hum, Pres, AccelX, AccelY, AccelZ, GyroX, GyroY, GyroZ, MPRPressure, RTC, 
1654657806.5018225, 22.6919921875, 28.0136852361956, 858.399672618667, 0.34, -0.22, 10.12, 0.01, 0.01, 0.00, 859.1835699202269, 3:10:3, 
1654657806.568314, 22.6869140625, 27.80807305919156, 858.2902532361941, 0.34, -0.22, 10.12, 0.02, 0.01, 0.00, 859.0476964078433, 3:10:3, 
1654657806.6409516, 22.6919921875, 27.796697115881454, 858.399672618667, 0.34, -0.22, 10.12, 0.01, 0.01, 0.00, 859.1829277958774, 3:10:3, 
1654657806.7071683, 22.6919921875, 27.891356587505904, 858.2902532361941, 0.34, -0.22, 10.12, 0.02, 0.02, 0.00, 859.0988095060746, 3:10:3, 
1654657806.773955, 22.6869140625, 27.74134565434868, 858.3449628902465, 0.34, -0.22, 10.12, 0.02, 0.02, 0.00, 859.1540322001435, 3:10:3, 
1654657806.8405006, 22.697265625, 27.99712700996262, 858.3449628902465, 0.34, -0.22, 10.12, 0.02, 0.02, 0.01, 859.1392633401019, 3:10:3, 
1654657806.906805, 22.6869140625, 27.746780756888203, 858.2826623493468, 0.34, -0.22, 10.12, 0.01, 0.01, 0.01, 859.2255648526933, 3:10:3, 
1654657806.9728897, 22.6919921875, 27.88579609100456, 858.2826623493468, 0.34, -0.22, 10.12, 0.02, 0.02, -0.00, 859.1031759516521, 3:10:3, 
1654657807.0391178, 22.6869140625, 27.902349002111183, 858.2902532361941, 0.34, -0.22, 10.12, 0.02, 0.01, 0.01, 859.1128078168967, 3:10:3, 
1654657807.105453, 22.6919921875, 27.696859998644346, 858.2902532361941, 0.34, -0.22, 10.12, 0.01, 0.02, 0.00, 859.0573282730879, 3:10:3, 
1654657807.171752, 22.697265625, 27.80781851988841, 858.3723177451608, 0.34, -0.22, 10.12, 0.02, 0.01, -0.00, 859.1722685316732, 3:10:3, 
1654657807.2380738, 22.6869140625, 27.82487937001985, 858.3227512532487, 0.34, -0.22, 10.12, 0.02, 0.01, -0.00, 858.9924737137744, 3:10:4, 
1654657807.313795, 22.6919921875, 27.86911454756362, 858.2753526342964, 0.34, -0.22, 10.12, 0.03, 0.01, 0.01, 859.0509070295916, 3:10:4, 
1654657807.3799765, 22.6919921875, 28.030488393149778, 858.2902532361941, 0.38, -0.29, 10.07, 0.02, 0.01, 0.00, 859.2002651533176, 3:10:4, 
1654657807.4462144, 22.697265625, 27.7188462809865, 858.3449628902465, 0.38, -0.29, 10.07, 0.01, 0.01, 0.00, 859.1364379929635, 3:10:4, 
1654657807.51272, 22.697265625, 27.880106769437994, 858.3449628902465, 0.38, -0.29, 10.07, 0.02, 0.02, 0.01, 859.1207701588323, 3:10:4, 
1654657807.5794716, 22.6919921875, 27.846743150737243, 858.3501054344786, 0.38, -0.29, 10.07, 0.01, 0.01, -0.00, 859.1512068530051, 3:10:4, 
1654657807.6454158, 22.6869140625, 27.819194167482117, 858.4543824214546, 0.38, -0.29, 10.07, 0.02, 0.01, -0.00, 859.098167381725, 3:10:4, 
1654657807.7127147, 22.6919921875, 27.824500558476103, 858.3522731044129, 0.38, -0.29, 10.07, 0.01, 0.01, 0.01, 854.2711902206204, 3:10:4, 
1654657807.7792566, 22.6919921875, 27.774454199991155, 858.2826623493468, 0.38, -0.29, 10.07, 0.02, 0.01, 0.00, 854.7541961564186, 3:10:4, 
1654657807.8455193, 22.6869140625, 27.807948196089786, 858.2826623493468, 0.38, -0.29, 10.07, 0.02, 0.01, 0.00, 859.0918745630985, 3:10:4, 
1654657807.9115899, 22.6919921875, 27.76346289363519, 858.2902532361941, 0.38, -0.29, 10.07, 0.02, 0.01, 0.01, 859.2028336507161, 3:10:4, 
1654657807.9841735, 22.6919921875, 27.819194167482117, 858.3449628902465, 0.38, -0.29, 10.07, 0.02, 0.01, -0.00, 859.1219259826615, 3:10:4, 
1654657808.0531788, 22.6869140625, 27.880359620346653, 858.3373715429063, 0.38, -0.29, 10.07, 0.01, 0.01, 0.00, 859.1411897131508, 3:10:4, 
1654657808.1192107, 22.6869140625, 27.774709518577165, 858.3300613844191, 0.38, -0.29, 10.07, 0.02, 0.01, 0.00, 859.1063865734004, 3:10:4, 
1654657808.1854348, 22.6919921875, 27.67435929852446, 858.3176080539245, 0.38, -0.29, 10.07, 0.01, 0.01, -0.00, 859.2111812672614, 3:10:4, 
1654657808.251602, 22.6869140625, 27.86367824107314, 858.2553077804546, 0.38, -0.29, 10.07, 0.02, 0.01, 0.00, 859.0812152988946, 3:10:5, 
1654657808.317871, 22.6869140625, 27.841182516156508, 858.2279532301538, 0.38, -0.29, 10.07, 0.02, 0.02, 0.00, 859.1456845835983, 3:10:5, 
1654657808.3841107, 22.6869140625, 27.768893448544336, 858.3176080539245, 0.36, -0.19, 10.05, 0.03, 0.01, 0.01, 859.1917891119023, 3:10:5, 
1654657808.4506445, 22.6869140625, 27.813508818443925, 858.3847702089068, 0.36, -0.19, 10.05, 0.01, 0.01, 0.00, 859.1973113813092, 3:10:5, 
1654657808.5169306, 22.6919921875, 27.941523985508283, 858.2902532361941, 0.36, -0.19, 10.05, 0.02, 0.01, 0.00, 859.1446571846388, 3:10:5, 
1654657808.5829768, 22.6767578125, 27.93040327274605, 858.3449628902465, 0.36, -0.19, 10.05, 0.01, 0.02, 0.01, 859.1252650292797, 3:10:5, 
1654657808.65579, 22.6919921875, 27.819194167482117, 858.3373715429063, 0.36, -0.19, 10.05, 0.02, 0.01, 0.00, 859.096369433546, 3:10:5, 
1654657808.722208, 22.6869140625, 27.813633617831478, 858.3574157873672, 0.36, -0.19, 10.05, 0.02, 0.01, 0.00, 859.2473970805811, 3:10:5, 
1654657808.7885287, 22.6919921875, 27.813633617831478, 858.2902532361941, 0.36, -0.19, 10.05, 0.02, 0.01, 0.00, 859.12487975467, 3:10:5, 
1654657808.8549995, 22.6767578125, 27.76358826645812, 858.3300613844191, 0.36, -0.19, 10.05, 0.01, 0.01, 0.00, 859.1499226043059, 3:10:5, 
1654657808.9212916, 22.6818359375, 27.98625209543487, 858.3227512532487, 0.36, -0.19, 10.05, 0.02, 0.02, 0.00, 859.1152478894253, 3:10:5, 
1654657808.9876018, 22.6767578125, 27.924842902881018, 858.3100169368306, 0.36, -0.19, 10.05, 0.02, 0.02, -0.00, 859.0709413093003, 3:10:5, 
1654657809.0535262, 22.6869140625, 27.90816173935023, 858.2753526342964, 0.36, -0.19, 10.05, 0.01, 0.01, 0.00, 859.1004790293837, 3:10:5, 
1654657809.119804, 22.6919921875, 27.974762956287773, 858.2826623493468, 0.36, -0.19, 10.05, 0.01, 0.01, 0.01, 859.165590438437, 3:10:5, 
1654657809.185857, 22.6869140625, 27.99700431302916, 858.2826623493468, 0.36, -0.19, 10.05, 0.01, 0.01, 0.01, 859.1726538062832, 3:10:5, 
1654657809.252092, 22.6919921875, 27.96907483711967, 858.2553077804546, 0.36, -0.19, 10.05, 0.02, 0.02, 0.00, 859.1472256820374, 3:10:6, 
1654657809.3260999, 22.6818359375, 27.98032330895735, 858.2826623493468, 0.36, -0.19, 10.05, 0.03, 0.01, 0.01, 859.1707274332341, 3:10:6, 
1654657809.3924205, 22.6869140625, 27.841182516156508, 858.2279532301538, 0.38, -0.23, 10.07, 0.03, 0.01, -0.00, 859.0462837342742, 3:10:6, 
1654657809.4588544, 22.6869140625, 27.93040327274605, 858.2753526342964, 0.38, -0.23, 10.07, 0.01, 0.02, 0.00, 859.0646484906738, 3:10:6, 
1654657809.5252185, 22.6919921875, 27.986006476985995, 858.2902532361941, 0.38, -0.23, 10.07, 0.03, 0.01, 0.01, 859.1066434231402, 3:10:6, 
1654657809.591308, 22.6919921875, 27.99724969681338, 858.3647261675734, 0.38, -0.23, 10.07, 0.01, 0.00, 0.00, 859.0880218170007, 3:10:6, 
1654657809.657725, 22.6919921875, 28.074969733999627, 858.2975630069218, 0.38, -0.23, 10.07, 0.03, 0.01, 0.01, 859.1246229049301, 3:10:6, 
1654657809.7241259, 22.6869140625, 27.791391329336122, 858.3373715429063, 0.38, -0.23, 10.07, 0.02, 0.00, 0.00, 859.0890492159601, 3:10:6, 
1654657809.790222, 22.6869140625, 27.69673386121503, 858.2753526342964, 0.38, -0.23, 10.07, 0.01, 0.01, -0.00, 859.1393917649717, 3:10:6, 
1654657809.8562949, 22.6919921875, 28.04160878229792, 858.2902532361941, 0.38, -0.23, 10.07, 0.02, 0.01, -0.00, 859.096369433546, 3:10:6, 
1654657809.9225817, 22.6919921875, 27.963514400312306, 858.3723177451608, 0.38, -0.23, 10.07, 0.02, 0.02, 0.01, 859.0824995475938, 3:10:6, 
1654657809.997538, 22.6869140625, 27.91915893517033, 858.2753526342964, 0.38, -0.23, 10.07, 0.02, 0.01, -0.00, 859.1321999722558, 3:10:6, 
1654657810.0636137, 22.6869140625, 28.052729135488942, 858.3449628902465, 0.38, -0.23, 10.07, 0.02, 0.02, 0.00, 859.1309157235565, 3:10:6, 
1654657810.1300256, 22.6919921875, 27.969202594628715, 858.2826623493468, 0.38, -0.23, 10.07, 0.02, 0.01, -0.00, 859.1591691949407, 3:10:6, 
1654657810.1961255, 22.6919921875, 27.963642223980173, 858.3449628902465, 0.38, -0.23, 10.07, 0.01, 0.02, 0.00, 859.1309157235565, 3:10:7, 
1654657810.262289, 22.6869140625, 27.89691707501776, 858.2553077804546, 0.38, -0.23, 10.07, 0.01, 0.01, 0.01, 859.1024054024326, 3:10:7, 
1654657810.3287463, 22.6869140625, 27.830315239815555, 858.2902532361941, 0.41, -0.22, 10.15, 0.02, 0.01, 0.01, 859.1115235681975, 3:10:7, 
1654657810.394848, 22.6919921875, 27.974762956287773, 858.2902532361941, 0.41, -0.22, 10.15, 0.01, 0.01, 0.01, 859.1768918269906, 3:10:7, 
1654657810.46136, 22.6919921875, 27.963514400312306, 858.2428529837994, 0.41, -0.22, 10.15, 0.02, 0.01, 0.01, 859.2412326868246, 3:10:7, 
1654657810.5278144, 22.6869140625, 27.85230377632828, 858.2902532361941, 0.41, -0.22, 10.15, 0.02, 0.01, 0.00, 859.0884070916105, 3:10:7, 
1654657810.5942926, 22.697265625, 27.75221114026568, 858.2902532361941, 0.41, -0.22, 10.15, 0.01, 0.01, 0.00, 859.064391640934, 3:10:7, 
1654657810.667351, 22.697265625, 27.71897701585352, 858.2826623493468, 0.41, -0.22, 10.15, 0.02, 0.02, 0.00, 859.07158343365, 3:10:7, 
1654657810.7338762, 22.6869140625, 27.818939887936573, 858.2902532361941, 0.41, -0.22, 10.15, 0.01, 0.01, 0.01, 859.1149910396855, 3:10:7, 
1654657810.8002293, 22.6869140625, 27.769148897012286, 858.2628984370557, 0.41, -0.22, 10.15, 0.01, 0.02, 0.00, 859.028689527094, 3:10:7, 
1654657810.8667014, 22.697265625, 27.80251249156236, 858.2975630069218, 0.41, -0.22, 10.15, 0.01, 0.01, 0.01, 859.1203848842224, 3:10:7, 
1654657810.9331822, 22.6919921875, 27.80781851988841, 858.2826623493468, 0.41, -0.22, 10.15, 0.01, 0.01, 0.00, 859.062465267885, 3:10:7, 
1654657810.9995706, 22.697265625, 27.94683303595202, 858.3522731044129, 0.41, -0.22, 10.15, 0.02, 0.02, 0.00, 859.0995800552942, 3:10:7, 
1654657811.0659447, 22.6869140625, 27.702163729985976, 858.3449628902465, 0.41, -0.22, 10.15, 0.02, 0.01, 0.00, 859.1018917029529, 3:10:7, 
1654657811.1323004, 22.697265625, 27.81881513170846, 858.2775175623834, 0.41, -0.22, 10.15, 0.02, 0.02, 0.00, 859.2063011222042, 3:10:7, 
1654657811.19883, 22.697265625, 27.791011325592972, 858.2628984370557, 0.41, -0.22, 10.15, 0.03, 0.01, 0.00, 859.1277051018084, 3:10:8, 
1654657811.2651432, 22.697265625, 27.90790953780523, 858.30487280496, 0.41, -0.22, 10.15, 0.02, 0.01, -0.00, 859.1472256820374, 3:10:8, 
1654657811.3390782, 22.6919921875, 27.93015159068445, 858.3176080539245, 0.37, -0.25, 10.03, 0.02, 0.01, 0.01, 859.115890013775, 3:10:8, 
1654657811.40517, 22.6919921875, 27.81325438846517, 858.2355436565092, 0.37, -0.25, 10.03, 0.01, 0.01, 0.00, 859.1278335266783, 3:10:8, 
1654657811.471828, 22.697265625, 27.774709518577165, 858.3522731044129, 0.37, -0.25, 10.03, 0.02, 0.02, 0.00, 859.1242376303203, 3:10:8, 
1654657811.538252, 22.697265625, 27.896788457427434, 858.2902532361941, 0.37, -0.25, 10.03, 0.02, 0.01, 0.01, 859.1018917029529, 3:10:8, 
1654657811.604352, 22.70234375, 27.81312955843961, 858.2975630069218, 0.37, -0.25, 10.03, 0.02, 0.01, 0.00, 859.1004790293837, 3:10:8, 
1654657811.6710768, 22.697265625, 27.996754168824335, 858.2826623493468, 0.37, -0.25, 10.03, 0.02, 0.01, 0.00, 859.1149910396855, 3:10:8, 
1654657811.737468, 22.707421875, 27.774454199991155, 858.2775175623834, 0.37, -0.25, 10.03, 0.01, 0.01, 0.00, 859.0017203044092, 3:10:8, 
1654657811.8037724, 22.70234375, 27.95227027257616, 858.2428529837994, 0.37, -0.25, 10.03, 0.02, 0.01, 0.00, 859.0991947806845, 3:10:8, 
1654657811.8700986, 22.70234375, 27.891227903753986, 858.4142939611917, 0.37, -0.25, 10.03, 0.01, 0.00, 0.00, 859.1161468635149, 3:10:8, 
1654657811.9364212, 22.70234375, 27.77420365801497, 858.30487280496, 0.37, -0.25, 10.03, 0.02, 0.01, -0.00, 859.0841690709028, 3:10:8, 
1654657812.008938, 22.697265625, 28.024556311807558, 858.386938644245, 0.37, -0.25, 10.03, 0.02, 0.01, 0.00, 859.0475679829735, 3:10:8, 
1654657812.0763886, 22.70234375, 27.963514400312306, 858.2428529837994, 0.37, -0.25, 10.03, 0.02, 0.02, 0.00, 859.0524481280307, 3:10:8, 
1654657812.1425135, 22.697265625, 27.779889740217452, 858.2902532361941, 0.37, -0.25, 10.03, 0.02, 0.01, 0.00, 859.1435013608094, 3:10:8, 
1654657812.2089984, 22.707421875, 27.740963908221136, 858.2775175623834, 0.37, -0.25, 10.03, 0.02, 0.01, 0.01, 859.1027906770424, 3:10:9, 
1654657812.275118, 22.697265625, 27.841182516156508, 858.30487280496, 0.37, -0.25, 10.03, 0.02, 0.01, 0.00, 859.0494943560224, 3:10:9, 
1654657812.3412845, 22.70234375, 27.974635264937337, 858.386938644245, 0.42, -0.18, 10.08, 0.02, 0.02, 0.00, 859.0848111952525, 3:10:9, 
1654657812.4074178, 22.6869140625, 27.796697115881454, 858.3522731044129, 0.42, -0.18, 10.08, 0.02, 0.01, 0.00, 859.187037391715, 3:10:9, 
1654657812.4740503, 22.70234375, 27.896664593174577, 858.30487280496, 0.42, -0.18, 10.08, 0.02, 0.01, 0.00, 859.1418318375005, 3:10:9, 
1654657812.5402975, 22.697265625, 27.740963908221136, 858.2702079860645, 0.42, -0.18, 10.08, 0.03, 0.01, 0.00, 859.1062581485304, 3:10:9, 
1654657812.6063542, 22.70234375, 27.74083824989386, 858.2428529837994, 0.42, -0.18, 10.08, 0.03, 0.02, 0.01, 859.1146057650758, 3:10:9, 
1654657812.679407, 22.697265625, 27.93015159068445, 858.3522731044129, 0.42, -0.18, 10.08, 0.02, 0.01, 0.00, 859.1296314748572, 3:10:9, 
1654657812.7459986, 22.697265625, 28.030116713434488, 858.2775175623834, 0.42, -0.18, 10.08, 0.02, 0.02, -0.00, 859.1043317754816, 3:10:9, 
1654657812.8124053, 22.70234375, 27.841058014782575, 858.3322280661293, 0.42, -0.18, 10.08, 0.01, 0.01, 0.00, 859.099965329904, 3:10:9, 
1654657812.878918, 22.70234375, 28.00231461540079, 858.2902532361941, 0.42, -0.18, 10.08, 0.03, 0.01, 0.00, 859.1126793920267, 3:10:9, 
1654657812.9451063, 22.70234375, 27.946709745090573, 858.2574717203071, 0.42, -0.18, 10.08, 0.03, 0.02, 0.01, 859.0661895891129, 3:10:9, 
1654657813.011353, 22.697265625, 28.0191183638495, 858.30487280496, 0.42, -0.18, 10.08, 0.02, 0.02, 0.00, 859.1242376303203, 3:10:9, 
1654657813.0778823, 22.697265625, 27.95214703534097, 858.30487280496, 0.42, -0.18, 10.08, 0.02, 0.02, 0.00, 859.0991947806845, 3:10:9, 
1654657813.144135, 22.697265625, 28.052480310466276, 858.3796281810469, 0.42, -0.18, 10.08, 0.02, 0.01, 0.01, 859.1576280965015, 3:10:9, 
1654657813.2105567, 22.70234375, 27.952393499728483, 858.30487280496, 0.42, -0.18, 10.08, 0.02, 0.02, 0.00, 859.1238523557106, 3:10:10, 
1654657813.2771761, 22.70234375, 27.6685454220196, 858.2975630069218, 0.42, -0.18, 10.08, 0.02, 0.02, 0.00, 859.119485910133, 3:10:10, 
1654657813.3534315, 22.697265625, 27.88566734109084, 858.3449628902465, 0.41, -0.23, 10.07, 0.02, 0.01, 0.01, 855.523332702416, 3:10:10, 
1654657813.4194803, 22.697265625, 27.941400651491136, 858.3449628902465, 0.41, -0.23, 10.07, 0.02, 0.01, 0.00, 859.055401900039, 3:10:10, 
1654657813.4859412, 22.697265625, 27.96376530316138, 858.3176080539245, 0.41, -0.23, 10.07, 0.01, 0.01, -0.00, 859.1659757130469, 3:10:10, 
1654657813.552871, 22.697265625, 27.90790953780523, 858.2902532361941, 0.41, -0.23, 10.07, 0.02, 0.02, 0.01, 859.1025338273025, 3:10:10, 
1654657813.6190085, 22.697265625, 27.835497307498905, 858.30487280496, 0.41, -0.23, 10.07, 0.02, 0.02, -0.00, 859.1076708220996, 3:10:10, 
1654657813.6854038, 22.697265625, 27.768642779136723, 858.30487280496, 0.41, -0.23, 10.07, 0.02, 0.02, 0.00, 859.037679267989, 3:10:10, 
1654657813.7517884, 22.70234375, 27.796572104795878, 858.30487280496, 0.41, -0.23, 10.07, 0.02, 0.01, 0.01, 859.0331843975416, 3:10:10, 
1654657813.8182242, 22.70234375, 27.80769363623198, 858.2775175623834, 0.41, -0.23, 10.07, 0.02, 0.01, 0.00, 859.037679267989, 3:10:10, 
1654657813.8845248, 22.70234375, 27.891103975789942, 858.2975630069218, 0.41, -0.23, 10.07, 0.02, 0.02, 0.00, 859.1024054024326, 3:10:10, 
1654657813.9510117, 22.70234375, 27.891103975789942, 858.2501623383994, 0.41, -0.23, 10.07, 0.02, 0.01, 0.00, 859.0826279724637, 3:10:10, 
